FrameID	Timestamp(s)	Delta(ms)	LocalDelta(ms)	Irregular?
312107	1300.445833	4.166667	1.192169	
312108	1300.450000	4.166667	2.326309	
312109	1300.454167	4.166667	2.113140	
312110	1300.458333	4.166667	1.549820	
312111	1300.462500	4.166667	1.792596	
312112	1300.466667	4.166667	1.553373	
312113	1300.470833	4.166667	0.994001	
312114	1300.475000	4.166667	1.020055	
312115	1300.479167	4.166667	1.060715	
312116	1300.483333	4.166667	1.399812	
312117	1300.487500	4.166667	0.860573	
312118	1300.491667	4.166667	1.112034	
312119	1300.495833	4.166667	3.561902	
312120	1300.500000	4.166667	3.031347	
312121	1300.504167	4.166667	3.006083	
312122	1300.508333	4.166667	3.341232	
312123	1300.512500	4.166667	1.974185	
312124	1300.516667	4.166667	1.724698	
312125	1300.520833	4.166667	2.858443	
312126	1300.525000	4.166667	1.801281	
312127	1300.529167	4.166667	1.790228	
312128	1300.533333	4.166667	0.979000	
312129	1300.537500	4.166667	1.270726	
312130	1300.541667	4.166667	1.224934	
312131	1300.545833	4.166667	1.275069	
312132	1300.550000	4.166667	1.169273	
312133	1300.554167	4.166667	1.891286	
312134	1300.558333	4.166667	2.003792	
312135	1300.562500	4.166667	3.062138	
312136	1300.566667	4.166667	3.137932	
312137	1300.570833	4.166667	1.437314	
312138	1300.575000	4.166667	1.535214	
312139	1300.579167	4.166667	1.569953	
312140	1300.583333	4.166667	4.092852	
312141	1300.587500	4.166667	9.596569	
312142	1300.591667	4.166667	4.068377	
312143	1300.595833	4.166667	1.483106	
312144	1300.600000	4.166667	2.530794	
312145	1300.604167	4.166667	3.295046	
312146	1300.608333	4.166667	3.994952	
312147	1300.612500	4.166667	4.868551	
312148	1300.616667	4.166667	3.975609	
312149	1300.620833	4.166667	3.465581	
312150	1300.625000	4.166667	4.168251	
312151	1300.629167	4.166667	4.512085	
312152	1300.633333	4.166667	3.999689	
312153	1300.637500	4.166667	4.075088	
312154	1300.641667	4.166667	3.923106	
312155	1300.645833	4.166667	4.366419	
312156	1300.650000	4.166667	4.712227	
312157	1300.654167	4.166667	3.964161	
312158	1300.658333	4.166667	4.227464	
312159	1300.662500	4.166667	3.998899	
312160	1300.666667	4.166667	3.706778	
312161	1300.670833	4.166667	4.953030	
312162	1300.675000	4.166667	4.082983	
312163	1300.679167	4.166667	3.775861	
312164	1300.683333	4.166667	3.880077	
312165	1300.687500	4.166667	5.017770	
312166	1300.691667	4.166667	3.334916	
312167	1300.695833	4.166667	4.185620	
312168	1300.700000	4.166667	4.266151	
312169	1300.704167	4.166667	4.985400	
312170	1300.708333	4.166667	3.548480	
312171	1300.712500	4.166667	3.860339	
312172	1300.716667	4.166667	4.247202	
312173	1300.720833	4.166667	4.855919	
312174	1300.725000	4.166667	3.673619	
312175	1300.729167	4.166667	3.907316	
312176	1300.733333	4.166667	3.983109	
312177	1300.737500	4.166667	5.134224	
312178	1300.741667	4.166667	3.591114	
312179	1300.745833	4.166667	4.077456	
312180	1300.750000	4.166667	3.918764	
312181	1300.754167	4.166667	5.202517	
312182	1300.758333	4.166667	3.526769	
312183	1300.762500	4.166667	3.945212	
312184	1300.766667	4.166667	4.169040	
312185	1300.770833	4.166667	5.036324	
312186	1300.775000	4.166667	3.546901	
312187	1300.779167	4.166667	3.998899	
312188	1300.783333	4.166667	3.989820	
312189	1300.787500	4.166667	5.206859	
312190	1300.791667	4.166667	3.517689	
312191	1300.795833	4.166667	4.253518	
312192	1300.800000	4.166667	4.235360	
312193	1300.804167	4.166667	4.366814	
312194	1300.808333	4.166667	3.325047	
312195	1300.812500	4.166667	4.298521	
312196	1300.816667	4.166667	4.603274	
312197	1300.820833	4.166667	4.920660	
312198	1300.825000	4.166667	3.288335	
312199	1300.829167	4.166667	4.351024	
312200	1300.833333	4.166667	4.129959	
312201	1300.837500	4.166667	4.520375	
312202	1300.841667	4.166667	3.369260	
312203	1300.845833	4.166667	4.302863	
312204	1300.850000	4.166667	4.824339	
312205	1300.854167	4.166667	4.157197	
312206	1300.858333	4.166667	3.341627	
312207	1300.862500	4.166667	4.291810	
312208	1300.866667	4.166667	4.157987	
312209	1300.870833	4.166667	4.647882	
312210	1300.875000	4.166667	4.231017	
312211	1300.879167	4.166667	4.143776	
312212	1300.883333	4.166667	3.595457	
312213	1300.887500	4.166667	4.732755	
312214	1300.891667	4.166667	3.400051	
312215	1300.895833	4.166667	4.403526	
312216	1300.900000	4.166667	4.918291	
312217	1300.904167	4.166667	3.770334	
312218	1300.908333	4.166667	3.745465	
312219	1300.912500	4.166667	4.227070	
312220	1300.916667	4.166667	4.082193	
312221	1300.920833	4.166667	4.656172	
312222	1300.925000	4.166667	3.525979	
312223	1300.929167	4.166667	4.806574	
312224	1300.933333	4.166667	3.715463	
312225	1300.937500	4.166667	4.809338	
312226	1300.941667	4.166667	3.649539	
312227	1300.945833	4.166667	3.922711	
312228	1300.950000	4.166667	4.343523	
312229	1300.954167	4.166667	8.707969	
312230	1300.958333	4.166667	5.117644	
312231	1300.962500	4.166667	16.783930	
312232	1300.966667	4.166667	19.956600	
312233	1300.970833	4.166667	3.034111	
312234	1300.975000	4.166667	14.616708	
312235	1300.979167	4.166667	14.828693	
312236	1300.983333	4.166667	15.300429	
312237	1300.987500	4.166667	3.866261	
312238	1300.991667	4.166667	17.644107	
312239	1300.995833	4.166667	6.253363	
312240	1301.000000	4.166667	1.631930	
312241	1301.004167	4.166667	11.042963	
312242	1301.008333	4.166667	3.478608	
312243	1301.012500	4.166667	3.390182	
312244	1301.016667	4.166667	14.534203	
312245	1301.020833	4.166667	17.943729	
312246	1301.025000	4.166667	17.294352	
312247	1301.029167	4.166667	2.030241	
312248	1301.033333	4.166667	16.678924	
312249	1301.037500	4.166667	15.437410	
312250	1301.041667	4.166667	13.265056	
312251	1301.045833	4.166667	17.570288	
312252	1301.050000	4.166667	15.146473	
312253	1301.054167	4.166667	2.050768	
312254	1301.058333	4.166667	15.740189	
312255	1301.062500	4.166667	13.100442	
312256	1301.066667	4.166667	6.444031	
312257	1301.070833	4.166667	26.948950	
312258	1301.075000	4.166667	12.078808	
312259	1301.079167	4.166667	2.341310	
312260	1301.083333	4.166667	14.249583	
312261	1301.087500	4.166667	16.039416	
312262	1301.091667	4.166667	2.842653	
312263	1301.095833	4.166667	8.374793	
312264	1301.100000	4.166667	15.975465	
312265	1301.104167	4.166667	17.608184	
312266	1301.108333	4.166667	25.763492	
312267	1301.112500	4.166667	1.630746	
312268	1301.116667	4.166667	11.022041	
312269	1301.120833	4.166667	13.725344	
312270	1301.125000	4.166667	14.120892	
312271	1301.129167	4.166667	2.156169	
312272	1301.133333	4.166667	16.331142	
312273	1301.137500	4.166667	17.523311	
312274	1301.141667	4.166667	16.370223	
312275	1301.145833	4.166667	25.497030	
312276	1301.150000	4.166667	3.260307	
312277	1301.154167	4.166667	31.740919	
312278	1301.158333	4.166667	1.853784	
312279	1301.162500	4.166667	1.508371	
312280	1301.166667	4.166667	1.376521	
312281	1301.170833	4.166667	1.611008	
312282	1301.175000	4.166667	1.389943	
312283	1301.179167	4.166667	1.811150	
312284	1301.183333	4.166667	2.928315	
312285	1301.187500	4.166667	2.459343	
312286	1301.191667	4.166667	4.033638	
312287	1301.195833	4.166667	7.757391	
312288	1301.200000	4.166667	11.149942	
312289	1301.204167	4.166667	1.507976	
312290	1301.208333	4.166667	1.607455	
312291	1301.212500	4.166667	1.440867	
312292	1301.216667	4.166667	4.126406	
312293	1301.220833	4.166667	3.117405	
312294	1301.225000	4.166667	1.318887	
312295	1301.229167	4.166667	1.737330	
312296	1301.233333	4.166667	1.748778	
312297	1301.237500	4.166667	3.139511	
312298	1301.241667	4.166667	11.905114	
312299	1301.245833	4.166667	1.919709	
312300	1301.250000	4.166667	1.470079	
312301	1301.254167	4.166667	1.430603	
312302	1301.258333	4.166667	1.189011	
312303	1301.262500	4.166667	0.955709	
312304	1301.266667	4.166667	1.961553	
312305	1301.270833	4.166667	4.070351	
312306	1301.275000	4.166667	10.161863	
312307	1301.279167	4.166667	12.810295	
312308	1301.283333	4.166667	12.881746	
312309	1301.287500	4.166667	21.101794	
312310	1301.291667	4.166667	2.193671	
312311	1301.295833	4.166667	0.938735	
312312	1301.300000	4.166667	3.502688	
312313	1301.304167	4.166667	2.508688	
312314	1301.308333	4.166667	1.232435	
312315	1301.312500	4.166667	1.926814	
312316	1301.316667	4.166667	7.333026	
312317	1301.320833	4.166667	1.759832	
312318	1301.325000	4.166667	3.212147	
312319	1301.329167	4.166667	2.977660	
312320	1301.333333	4.166667	1.861679	
312321	1301.337500	4.166667	2.487371	
312322	1301.341667	4.166667	1.677327	
312323	1301.345833	4.166667	1.670221	
312324	1301.350000	4.166667	1.483501	
312325	1301.354167	4.166667	5.127513	
312326	1301.358333	4.166667	1.732593	
312327	1301.362500	4.166667	2.608561	
312328	1301.366667	4.166667	1.499291	
312329	1301.370833	4.166667	1.305860	
312330	1301.375000	4.166667	1.258094	
312331	1301.379167	4.166667	2.021556	
312332	1301.383333	4.166667	12.489751	
312333	1301.387500	4.166667	1.980107	
312334	1301.391667	4.166667	2.358680	
312335	1301.395833	4.166667	12.115915	
312336	1301.400000	4.166667	12.836743	
312337	1301.404167	4.166667	2.666986	
312338	1301.408333	4.166667	2.165643	
312339	1301.412500	4.166667	17.724243	
312340	1301.416667	4.166667	1.016502	
312341	1301.420833	4.166667	1.260857	
312342	1301.425000	4.166667	1.005844	
312343	1301.429167	4.166667	4.414974	
312344	1301.433333	4.166667	3.081482	
312345	1301.437500	4.166667	1.986028	
312346	1301.441667	4.166667	3.640854	
312347	1301.445833	4.166667	13.600600	
312348	1301.450000	4.166667	3.128853	
312349	1301.454167	4.166667	13.186104	
312350	1301.458333	4.166667	1.321650	
312351	1301.462500	4.166667	2.217751	
312352	1301.466667	4.166667	2.196039	
312353	1301.470833	4.166667	2.603430	
312354	1301.475000	4.166667	4.515243	
312355	1301.479167	4.166667	2.271833	
312356	1301.483333	4.166667	1.717987	
312357	1301.487500	4.166667	2.027083	
312358	1301.491667	4.166667	1.885759	
312359	1301.495833	4.166667	1.911024	
312360	1301.500000	4.166667	22.404495	
312361	1301.504167	4.166667	4.079825	
312362	1301.508333	4.166667	1.276253	
312363	1301.512500	4.166667	1.190590	
312364	1301.516667	4.166667	1.203617	
312365	1301.520833	4.166667	1.177958	
312366	1301.525000	4.166667	1.030319	
312367	1301.529167	4.166667	1.157825	
312368	1301.533333	4.166667	2.464475	
312369	1301.537500	4.166667	24.251963	
312370	1301.541667	4.166667	15.629262	
312371	1301.545833	4.166667	5.800181	
312372	1301.550000	4.166667	16.639053	
312373	1301.554167	4.166667	18.962599	
312374	1301.558333	4.166667	11.097045	
312375	1301.562500	4.166667	14.626971	
312376	1301.566667	4.166667	9.335634	
312377	1301.570833	4.166667	4.735123	
312378	1301.575000	4.166667	2.789755	
312379	1301.579167	4.166667	1.547452	
312380	1301.583333	4.166667	2.535136	
312381	1301.587500	4.166667	15.760717	
312382	1301.591667	4.166667	17.683978	
312383	1301.595833	4.166667	15.810061	
312384	1301.600000	4.166667	1.772069	
312385	1301.604167	4.166667	1.379680	
312386	1301.608333	4.166667	1.258884	
312387	1301.612500	4.166667	1.803650	
312388	1301.616667	4.166667	4.054560	
312389	1301.620833	4.166667	1.375732	
312390	1301.625000	4.166667	1.129798	
312391	1301.629167	4.166667	0.990843	
312392	1301.633333	4.166667	1.035450	
312393	1301.637500	4.166667	1.242304	
312394	1301.641667	4.166667	1.080058	
312395	1301.645833	4.166667	1.174011	
312396	1301.650000	4.166667	2.079980	
312397	1301.654167	4.166667	2.351969	
312398	1301.658333	4.166667	1.729040	
312399	1301.662500	4.166667	2.372101	
312400	1301.666667	4.166667	1.596402	
312401	1301.670833	4.166667	2.243015	
312402	1301.675000	4.166667	1.785096	
312403	1301.679167	4.166667	1.180721	
312404	1301.683333	4.166667	1.111639	
312405	1301.687500	4.166667	1.056767	
312406	1301.691667	4.166667	1.312965	
312407	1301.695833	4.166667	1.536004	
312408	1301.700000	4.166667	2.850153	
312409	1301.704167	4.166667	1.312571	
312410	1301.708333	4.166667	0.871231	
312411	1301.712500	4.166667	1.749963	
312412	1301.716667	4.166667	6.933136	
312413	1301.720833	4.166667	1.926419	
312414	1301.725000	4.166667	1.817861	
312415	1301.729167	4.166667	2.726199	
312416	1301.733333	4.166667	2.489739	
312417	1301.737500	4.166667	2.388681	
312418	1301.741667	4.166667	2.083928	
312419	1301.745833	4.166667	1.514687	
312420	1301.750000	4.166667	1.235988	
312421	1301.754167	4.166667	1.395865	
312422	1301.758333	4.166667	1.443236	
312423	1301.762500	4.166667	2.734095	
312424	1301.766667	4.166667	2.316046	
312425	1301.770833	4.166667	11.883008	
312426	1301.775000	4.166667	11.125072	
312427	1301.779167	4.166667	2.054716	
312428	1301.783333	4.166667	16.597209	
312429	1301.787500	4.166667	17.650818	
312430	1301.791667	4.166667	3.410315	
312431	1301.795833	4.166667	14.404723	
312432	1301.800000	4.166667	4.743018	
312433	1301.804167	4.166667	1.771280	
312434	1301.808333	4.166667	1.896813	
312435	1301.812500	4.166667	1.792596	
312436	1301.816667	4.166667	23.183748	
312437	1301.820833	4.166667	3.677566	
312438	1301.825000	4.166667	13.135181	
312439	1301.829167	4.166667	11.750764	
312440	1301.833333	4.166667	1.393891	
312441	1301.837500	4.166667	2.005371	
312442	1301.841667	4.166667	1.505607	
312443	1301.845833	4.166667	1.890496	
312444	1301.850000	4.166667	3.589930	
312445	1301.854167	4.166667	1.407707	
312446	1301.858333	4.166667	1.314150	
312447	1301.862500	4.166667	1.140456	
312448	1301.866667	4.166667	1.392707	
312449	1301.870833	4.166667	1.305465	
312450	1301.875000	4.166667	1.019660	
312451	1301.879167	4.166667	1.265989	
312452	1301.883333	4.166667	2.124588	
312453	1301.887500	4.166667	1.798913	
312454	1301.891667	4.166667	2.600272	
312455	1301.895833	4.166667	2.435657	
312456	1301.900000	4.166667	4.188778	
312457	1301.904167	4.166667	10.170547	
312458	1301.908333	4.166667	3.390972	
312459	1301.912500	4.166667	1.266779	
312460	1301.916667	4.166667	1.247436	
312461	1301.920833	4.166667	1.470869	
312462	1301.925000	4.166667	1.202433	
312463	1301.929167	4.166667	1.791807	
312464	1301.933333	4.166667	2.005766	
312465	1301.937500	4.166667	1.776806	
312466	1301.941667	4.166667	2.800019	
312467	1301.945833	4.166667	1.730225	
312468	1301.950000	4.166667	2.117877	
312469	1301.954167	4.166667	2.042478	
312470	1301.958333	4.166667	1.394680	
312471	1301.962500	4.166667	1.260857	
312472	1301.966667	4.166667	1.844310	
312473	1301.970833	4.166667	11.005066	
312474	1301.975000	4.166667	2.181038	
312475	1301.979167	4.166667	1.926814	
312476	1301.983333	4.166667	1.532451	
312477	1301.987500	4.166667	1.518634	
312478	1301.991667	4.166667	14.378274	
312479	1301.995833	4.166667	2.505924	
312480	1302.000000	4.166667	19.113397	
312481	1302.004167	4.166667	7.473165	
312482	1302.008333	4.166667	4.255097	
312483	1302.012500	4.166667	49.974400	
312484	1302.016667	4.166667	2.274201	
312485	1302.020833	4.166667	13.713501	
312486	1302.025000	4.166667	2.162485	
312487	1302.029167	4.166667	1.287701	
312488	1302.033333	4.166667	4.165882	
312489	1302.037500	4.166667	2.195250	
312490	1302.041667	4.166667	3.840207	
312491	1302.045833	4.166667	11.050858	
312492	1302.050000	4.166667	3.089377	
312493	1302.054167	4.166667	2.153800	
312494	1302.058333	4.166667	2.384339	
312495	1302.062500	4.166667	1.472053	
312496	1302.066667	4.166667	1.053609	
312497	1302.070833	4.166667	1.509160	
312498	1302.075000	4.166667	4.773020	
312499	1302.079167	4.166667	2.469212	
312500	1302.083333	4.166667	1.825361	
312501	1302.087500	4.166667	2.145115	
312502	1302.091667	4.166667	1.477580	
312503	1302.095833	4.166667	1.371784	
312504	1302.100000	4.166667	1.972606	
312505	1302.104167	4.166667	11.170470	
312506	1302.108333	4.166667	2.880945	
312507	1302.112500	4.166667	2.621588	
312508	1302.116667	4.166667	2.906209	
312509	1302.120833	4.166667	3.589930	
312510	1302.125000	4.166667	11.161785	
312511	1302.129167	4.166667	3.293072	
312512	1302.133333	4.166667	3.201488	
312513	1302.137500	4.166667	1.794570	
312514	1302.141667	4.166667	2.257621	
312515	1302.145833	4.166667	1.989976	
312516	1302.150000	4.166667	1.689959	
312517	1302.154167	4.166667	1.584164	
312518	1302.158333	4.166667	1.812729	
312519	1302.162500	4.166667	4.627354	
312520	1302.166667	4.166667	9.460772	
312521	1302.170833	4.166667	2.144326	
312522	1302.175000	4.166667	2.363022	
312523	1302.179167	4.166667	4.429580	
312524	1302.183333	4.166667	1.479948	
312525	1302.187500	4.166667	2.715541	
312526	1302.191667	4.166667	1.683248	
312527	1302.195833	4.166667	1.917340	
312528	1302.200000	4.166667	1.823782	
312529	1302.204167	4.166667	4.212464	
312530	1302.208333	4.166667	2.205513	
312531	1302.212500	4.166667	2.974107	
312532	1302.216667	4.166667	2.261174	
312533	1302.220833	4.166667	1.614166	
312535	1302.229167	8.333333	1.461789	1
312535	1302.229167	0.000000	1.530082	1
